document	label
ㅋ아 평점 완전웃겨... 아 혼자죽지 않겟다는 굳은 의지가 보인다 ㅋ	0
환상의 똥꼬쇼 뭔가 보여드리겠습니다	1
일본은 ㅆㄹㄱ다 반성좀해라	1
실망이다... ...ㅋ	0
결론은 바람피다 걸리면 여자만 비참하고 간음하지 말지어다???	0
뭐하자는거냐? 윤리가르치냐...	0
성인이아닌나도보기에는.주인공은 미국아저씨네 그려.	0
여운이 많이 남는 영화	1
우스꽝스런 스릴러	0
이야기 자체가 흥미를 끌지 못하는군	0
시작은 괜찮은데 갈수록 재미가 떨어짐.	0
음악 굿... 남배우 목소리 굿... b	1
소설의 반도 미치지 못하는 영화	0
제와이프가. . 올해쓴 가장 아까운 지출이 될거래여. .	0
이유없이그냥1점드릴게	0
엔딩 크레딧에 “이 영화는 98년 6월부터 2006년 6월까지 8년 동안 만들어졌다. 긴 시간 수고한 우리 모두에게 감사한다“라고 나옵니다. 그들의 노력에 박수를 보냅니다. 지금은 보기도 힘들게 된 한국 장편 애니메이션계의 수작이었다고 생각합니다.	1
이것두 서바이벌인가요? 별로 재미업는...	0
고인의 명복을 빕니다..	1
3류영화인줄 알고 봤는데 스토리가 너무 좋음!야하고 뭐고를 떠나서 내용에 몰입해서 보게됨	1
재미 있었어요!!!!!!!!!	1
저 나이 때, 우린 뭐 하고 있었지??	1
명성에 걸맞게 기괴한 긴 기괴하다	0
케이블스타일이 공중파를 거쳐 은막에까지... 놀랠 노짜다.	0
최악의 영화 손발이 오그라든다 ㅎㅎ	0
너무 허술함. 조니뎁과 졸리와 베니스를 구경하고 싶은 사람만 볼것. 배우와 배경이 아니었다면 b급 영화도 될까말까.	0
그래도 드는 의문은 왜 함께하지 않았을까	1
시라노; 연애조작단	0
강제로 1점을 줘야하다니 갑의 횡포다	0
부산엔 왜 상영관이 없지.... 부산 극장의 현실인가 아 보고싶다	1
간만에 본 달달하고 유쾌한 영화 !	1
ㅋㅋㅋㅋ여기까지 악플러들어오네. 니네 콩밥함 먹어보고싶지	1
이 때,데미 무어의 '여전사'이미지와 포스는,가히 작금의 안젤리나 졸리에게 필적했다	1
젠장 이딴 엉뚱 스토리..절대 웃기지 않은....절대 보지말라. 젠장.	0
진짜짱ㅎㅎㅎㅎ최고의명작임 마틸다랑 선생님너무이쁨	1
좋다 아름답다 헛소리 하는 사람 정말 알바다 디워 이후 영화 보다 자본건 간만인것 같네요 그것도 영화초반부터 잤음 흐름도 이어지지도 않고 너무 심오하시고 예술적이셔서 내용 파악이 안됨....에드워드 호퍼 그림이랑 대체 무슨 상관인지...	0
앙심의 감독이 만들어낸 동화	0
... 이배우들로 이딴거 만들레도 힘들듯	0
잼잇어요 ㅋㅋㅋ	1
당연히 10점만점에10점 그냥 애절하고 슬프지만 절대 후회하지 않을 퀴어무비	1
지금..우연히 케이블에서봤는데 ...정말 제목그대로 로맨틱헤븐입니다..마음이힘든시기였는데 잠시나마 행복했습니다.잘봤습니다..감사합니다^^	1
리암니슨 형님 중2때 개봉한거다 돌아가자	1
치명적인 매력은 OOO 얼어죽을.. 여자만 후리면 치명적이래 개뿔 기둥서방 지조없는 빈털털이 거지 자식 ㅋㅋ 여자 셋이랑 붕가한거밖에 더있냐 트와일라잇때부터 이놈에 발연기는 고쳐질생각을안하니 원 .. 한때 패틴슨에게 반해서 화보집까지 산 내 돈 ㅅㅂ	0
아!이영화를어떡한답니까요..ㅎㅎㅎ미안한말인데애들을위한영화도못되는듯.애들맘을잘모르겠지만 제생각엔..마지막부분에 오정세씨오열하며우는씬연기땜에그나마4점줍니다..설마개봉작인데했네..	0
글쎄? 치기어린 연출엔 공감없음....곽지민 때문에 별 한개쯤 추가	0
당시에도 식상했던 엔딩	0
풋 볼 가치는 있나?	0
마지막 장면이 계속 감동의 여운이 남는영화근데 황진미 평론가의 평은 보다가 화가 난다. 이 영화를 제대로 본게 맞는지 의심스러울 정도다. 어떻게 이 영화가 퀴어영화로 보이는지??	1
소품은 잘 만들었는데 연기를 너무 못하네요... 몰입이 안됨-_-; 엑기스만 보고 끝냄.... 내가 본 영화중에 최악이다...	0
중국은 겨우 이정도의 영화만을 계속 만들것인가? 한국 관객 수준을 무시하는 것같다.	0
톰 감독의 연출은 정말 대단! 아이러니한 상황속에서 일어나는 유머가 대단!	1
각본의 세밀함없이 대충결론으로 흘러가는..	0
중반까진 좋았으나 힘빠지는 결말.. 뭐지? 비틀즈 음악때문에 그나마 4점.	0
저 역시 기억남는 드라마중에 하나입니다.. 뭔가 색다른 드라마에요..	1
이미 알고있는 역사에 흥미로운 주제를 곁들여 좋은 이야기를 만든 영화. 개개인의 캐릭터가 매력있고 특히 이정재 필모에 역대급으로 남을 캐릭터일듯	1
난 1점을	0
최고의스타로 최고의연기지만 ..처음부터끝까지 암울하기만한 긴장감없는영화	0
상상, 그 이상의 감동이 찾아온 영화. 가슴속에 깊히 박혀 떠나갈 줄을 모르는 영화..	1
저는 10살인데요.. 아무리 커서 봐도 질리지 않을듯한 애니매애션 짱입니다!!	1
주인공이 예뻐요ㅎㅎㅎ 반응이 극과극이네요..난 괜찮은 영화라 생각했는데..	1
평범한 영화가 될 수 있었던 소재를 개발연출과 놀고 자빠진 연기자들이 후루룩 말다.	0
아..더럽게 재미없다. 내가 만들어도 이거보단 잘 만들듯.	0
최고의 애니중 하나, 작화,스토리 나물데 없음.	1
스릴 보단 답답함	0
40분쯤 보는순간 평점10점준 새 끼들에 대한 살인충동이 일어났다	0
최악이다 정려원 나오는거 다시는 안본다	0
대박! 내 생에 이런 드라마는 없었음. 교훈, 풍자 다 있음. 다시 보고싶다ㅠ 지상파에서 방송했음 완전 인기짱이었을텐데 아쉬움. 더 오래하길 바랐는데ㅠㅠ 그래도 내가 가장, 제일 좋아하고 아끼는 드라마!!!	1
이게 뭥미. 하나도 안무서워	0
기대보다는 재미있진 않았어요 억지웃음?	0
이건 진짜 한 번은 봐야되지 않을까...ㅋㅋ	1
유승호 빠순이들의 평점조작에 속지마시길	0
너무 아쉬운 드라마 시청률이 너무 낮아서 황당 배우들 정말 모두 멋지고 연기최고!!!	1
Oh My god!	1
9.5정도가 적절한평점인데 평점이너무낮아서 10점 정말이게8.74라니 말도안되 정말 감동	1
"""데미 무어에게 지불한 게런티가 아까운 """"졸작"""""""	0
okbag5131님 말 공감! 진심 이거보고 멘탈붕괴하는 줄 알았음ㅡㅡ 제일싫어하는영화	0
8만 관객동원... 망할준비 아유레디?	1
개명작..역시 디즈니,디즈니 하는이유가 있었어	1
진짜 깜짝 놀랄만한 재미!!	1
반대된입장도나오면좋것네 남자 한테 까시처럼 송곳같은게 돋아나있어서 여자 다 찢어지는거	0
예전에 봤던건데, 유치했다란 기억밖엔 없네요...ㅡㅡ;	0
섬뜩한 스토리를 긴장감을 놓치지 않고 잘 살렸다	1
어설픈스토리와 삼류멜로에 흥미잃은 레이싱, 감흥없는 배우들의 연기	0
벤 애플렉은 차라리 연출쪽으로 방향을 완전히 틀었음 좋겠다.	1
정말재미있는영화입니다수상한그녀가라이제는스윙걸즈시대다	1
SF로선 영 구리다. 장르상 SF가 아니라 드라마로 봐야할 정도	0
마이너스를 주고싶다	0
스토리가 약하면 연기를 잘해야 할꺼아냐? 국어책 읽냐?	0
호부밑에 견자도 있다...	0
기는 놈 위에 걷는 놈, 걷는 놈 위에 뛰는 놈, 뛰는 놈 위에 나는 년	0
초반부 말고는 그닥...	0
굳긴말안함	1
007-1편부터보자면 이건 초창기 최종완성판이다* 볼거리도 충분.다만 본드걸이 허접	1
파타고니아 발데스반도. 세상의 끝에서 버려진 여자. 바다의 끝에서 길을 잃은 고래. 파타고니아만큼이나 아름다운 사랑 이야기이다.	1
기대평 ) 아 세상에마상에 제가 평소에 너무좋아하고 사모하는 무민이가 벌써 70주년이고 또 영화도 나온다니 진짜 너무 기대가되요!! 내일 보러갈건데요 무민이 목소리는 처음들어봐서 기대되고요 무민이 지금인기처럼 이영화가 승승장구했으면 좋겠어요 기대해요♥	1
이 영화는 솔직히 현실감도 높고, 너무 좋은것같습니다...	1
철없던 대학생 때 볼 땐 별로 재미없더니... 나이 먹고 다시 보니 장면 하나하나가 뼈에 사무치네. 언젠가 터질거야~~~	1
나 정말 짜증나	0
종교적인걸 떠나서 그냥 쓰레기 영화.	0
전체적으로 어설픔. 테레사 팔머 때문에 보는 영화.	0
재밌었음. 후속펀있으면볼거임	1
오랜만에 정말로 뻔하고 따분한 영화봤다. 잤어요..	0
키킼킼흫흐흫훟키키킼ㅋ킼흫흐흐흐흐	1
무조건 전문가의 말을 들어야한다	1
재미읍어 신의선물보세요 ㅋㅋㅋ	0
도데체 말하고 싶은 바가 뭐야?	0
이거보느니 서프라이즈보는게 이득 .. 아니무슨영화가내용도없고 걍찌르고 찌르고 도망가고 정신병원나오고	0
굉장히 멋있는 군인영화입니다.	1
정말 좋았어요. 영상미와 컴퓨터 그래픽도 생각보다 수준이 높았네요. 영화가 재미있어서 너무 짧다는 아쉬움이 남았다면 만족한 것이겠죠? 아이도 집중하게 보도록 진행속도도 적당했던것 같습니다	1
평점이 8.26인것 웃고갑니다.	0
아아 네이버 영화에 안떠서 실망했었는데ㅠㅠ 무조건 10점	1
복수를 할거면 제대로 하든가.... 스토리가 이도저도 아니게 가버리네	0
정말 잘 만들어졌음	1
아~~~좋다. 이걸 이제 보다니~~	1
엽기적인 일본적 에로틱 상상.	0
잊을수 없는 최고의 영화	1
후반부로 갈수록 동심의 세계로..	0
10점도 아깝다 이 영화를 이제 본 내가 원망스럽다 정말와 일본 애니 남주들은 진짜 하나 같이 다 짱이고 이 영화는 정말 정말 말로 표현할수없음 하울이랑 결혼하라하면 하겠어 진짜 시간을 달리는 소녀처럼 재밌는 영화다 와 평점이 140자 까지인게 싫다	1
머지?? 이거 최신작맞아요? 이거보면서 내내 느낀건미국 어느 고등학교 과학반에서 영화부랑 합작해서 만든졸업작품정도? 맞나요? 그정도도 안돼나?딸역활 맡은 배우때문에 봤음....1점도아깝다 ㅠ	0
어른인 나는 너무 단순하고 유치했지만!!! 아이들은 너무나 재미있다 고 또보고 계속보고 .... 5살딸은 미구엘 너무나 사랑하게됐다 ㅡㅡ;;;;	1
참나	0
진부하고 지루하고 어지럽다.	0
재개봉 해서 또 보고 왔는데 어휴 먹먹해라	1
평점이 왜이리 낮은거지? 영상미 음악 연기 스토리 힐링 다 좋았던 영화...	1
말이 필요 없다. 모든 것이 완벽하다.	1
다양한 학원폭력영화가 나오긴하겠지만 이 방법은 좀 별로다.	0
영화에 개연성이 전혀 없네요. 배우 연기 빼면 거의 쓰레기 수준..	0
돈받고봐야할드라마임	0
아직도 찾아듣는 그 음악들. 그리고 세련된 인물들의 심리묘사와 편집에 다시봐도 질리지 않는 몰입을 선사한다. 지금의 청춘들에게도 망설임없이 권하는 우리시대 청춘영화!	1
생각보다 별로네요.영혼없는 영화	0
"""포스터에 써있다. """"사람 잘못건드렸어..."""""""	0
말도 안되는 영화. 에바 멘데스 벗은 모습만 기억남.	0
아버지의 영화....주인공의 슬픈 미소가 너무 아름다웠어요. 100점을 줘도 아깝지 않을 영화! 일본 역사적으로도 좀 알고 보면 괜찮을듯!	1
평점 너무 높 책 이라면 이해되는데 감독 문제인듯시간되면 책 읽어보시길	0
이 영화 보고싶은데 어디서 구할 수 있나요?	1
굳굳!!!!!!!!!!!!!!!	1
어느것도 놓치지않는 픽사의 능력.	1
진짜 쓰레기 3류영화..	0
뭐야?도데체가.? 보다가 지겨워서 안봤다	0
친구 추천으로 보았는데 가슴이 따뜻하면서 왠지 짠해지는 영화입니다. 이주노동자에 대한 문제를 생각해보게 되는영화!!!!	1
감독이름이 좀비래서 좀비영화인줄알았다.	0
내용이 유치하긴한데, 재미도있고 감동도있고 교훈도있는 영화. 근데 유치하긴함.	1
그냥 1탄으로 끝내지 왜 후속작내서 줫나 말아먹어 ㅋ	0
형 이거 8점까지 만든다 ㄷㄷㄷ	0
짜증스러운 일상이네...	0
이런 영화는 폐각 시켜야함	0
영구아트의 뛰어난 기술력을 왜 이런 영화에 사용해야 하지?	0
영화평론가,또는 퇴폐주의자들이나 좋아할만한 영화..공감률 0%	0
보석밀수범이 알고보니 마약밀수범이었다는 것 뿐이다. 어차피 밀수에 동참한건 마찬가지야 피해자인척 감성팔이하는 영화내용이 내 속을 뒤틀리게 한다. 법을 지키지 않은 국민은 보호받을 자격도 없다. 성인이면 모든 일에 책임을 져야지	0
독특한 설정과 화려한 액션!!	1
연기가 인상적	1
이런~~이런~~결론은 최선정을 미친년 만드는거였군요미친짓을 너무많이해서 설마설마했는데역시나 평점 1점이아깝다	0
구수한 옛풍경에 적당히 멋스러움을 더해 지루함을 조금이나마 해소시켜주는 듯하다	0
그냥 상업영화	0
내가 보다가 만유일한 쓰레기영화	0
비급매력의 맥시칸풍 액션스릴러	1
왜 망했는지 알겠다 적당항 해피엔딩이 필요한대 너무 쏴죽인다 뭘 말하려는지 알겠는데 정도껏죽여야지 감독이랑 작가가 살인을 즐기는듯 너무 깜짝깜짝놀람 배우가 아까움	0
대학생들의 작품치곤 수작이네요	1
과장 없는 연출, 연기가 참 좋았는데 이스트우드 영화였네. 늦은 밤 정말 재미있게 감상했음	1
최강의 액션영화.정지훈은 액션의 달인이다.	1
1점도 아깝다 마이너스는 없나?	0
베스트 오브 베스트다.	1
저에겐 정말 재미있는 영화였어요	1
배우들의 연기력은 떨어지고,수면제 같은 영화	0
이작품만의 독특한색깔은 지녔지만 전체적으로 어설픈느낌.. 재미가없다	0
오프닝 제회 증말 재있음 또보고싶따 ㅜㅜ	1
정말.. 잊을수 없는영화	1
이영화가 어떻게 평점6점대냐 불후의 명작인데 ㅋㅋㅋ	1
정말 2000년대에 만든 영화가 맞나싶다 극장에서 안본게다행이지만 이건 전파낭비다	0
범인을 초중반부터 명백하게 알수있게 해준게 영화 최대의 실수	0
너무 재미있어요!!! 끝까지의 긴장의 끈을 놓을 수가 없네요. 해피엔딩을 향해 갑시다!	1
이런 내용이 한국에서 흥행하리라 생각한건가? 일본의 제국주의적 사상이 들어간 영화	0
결국 모든 건 휴대 전화 요금을 많이 받으려는 휴대폰 회사의 계략이었다니...는 농담이고, 어쨌든 이해하기 힘들고 어이없으며 무엇보다 전혀 무섭지가 않고 오직 시간 낭비일 뿐.	0
어릴때 이거보고 미친듯이 울었던거 생각나네요. 아주 슬픈영화입니다.	1
